%time sig_out sig_in
0.002642 0.00822895757685 0.400001769848
0.002643 0.00704091905854 -0.762896298756
0.002644 0.00410205205213 -0.161431152453
0.002645 0.00315024515718 -0.13428609474
0.002646 0.00183288394102 -0.280059874938
0.002647 0.00188003494762 0.298781425371
0.002648 0.00203626291079 -0.245136222336
0.002649 0.0017843108119 0.168757952136
0.00265 0.00119257984544 -0.354134878063
0.002651 -0.000181098706791 -0.0821091044124
0.002652 -0.000581875609719 -0.0462251202604
0.002653 6.35740850699e-05 0.251159837622
0.002654 0.00256103427054 0.546431038119
0.002655 0.00475593646131 0.159544999144
0.002656 0.00472870460882 -0.158728525941
0.002657 0.00321081662473 -0.316490704281
0.002658 0.000939235955168 -0.402425827524
0.002659 0.00051486784053 0.268799365049
0.00266 0.00136620324175 0.00407018069799
0.002661 -1.10479347782e-05 -0.441107690637
0.002662 -0.000180351847581 0.387025181639
0.002663 6.05981471979e-05 -0.310448169926
0.002664 -0.00170412890557 -0.252925428146
0.002665 -0.00384724660634 -0.434801498775
0.002666 -0.00306713172673 0.67620539898
0.002667 -0.00215055362429 -0.389667212863
0.002668 -0.00377834514773 -0.134403820467
0.002669 -0.00360585117004 0.181926162555
0.00267 -0.00354208900092 -0.16877797393
0.002671 -0.00480453982961 -0.241419234494
0.002672 -0.00529232359862 0.07605597507
0.002673 -0.00267920765022 0.747753133802
0.002674 0.00016500462461 0.155073548655
0.002675 -0.000215231036211 -0.276156544985
0.002676 -0.00127998928921 -0.0642617536643
0.002677 -0.00108458708366 0.124095631099
0.002678 -0.0010010212143 -0.0995813970308
0.002679 -0.00144317153785 -0.0436036148864
0.00268 -0.000449054372598 0.3581487107
0.002681 0.000187970759609 -0.155638396983
0.002682 0.00102532668047 0.42339036229
0.002683 0.000840576364545 -0.48033231128
0.002684 -0.00138850835574 -0.22975532432
0.002685 -0.00100572021029 0.349206346763
0.002686 0.000556376394038 0.147575101754
0.002687 0.00224148410403 0.391609202119
0.002688 0.00268927724885 -0.244141455805
0.002689 0.00166801222217 -0.0765800091273
0.00269 0.00305147708144 0.521670040323
0.002691 0.00399187600651 -0.215288412428
0.002692 0.00648517866123 1.01940835134
0.002693 0.0109977361187 0.434466214132
0.002694 0.011448496786 -0.268538404524
0.002695 0.00868741374685 -0.590205712886
0.002696 0.00578856055275 -0.318051943091
0.002697 0.0042819462625 -0.151447773344
0.002698 0.00527642346264 0.477558067457
0.002699 0.00688800430817 0.0475884758288
0.0027 0.00728543535217 0.0930911942134
0.002701 0.00848959804138 0.305980727729
0.002702 0.00867951375004 -0.228359568328
0.002703 0.0077956402305 -0.0365109570956
0.002704 0.00653523151056 -0.350358727352
0.002705 0.00657207928548 0.375195049187
0.002706 0.00889968296857 0.381175976512
0.002707 0.0112765901446 0.39559334928
0.002708 0.0120187036745 -0.136075982237
0.002709 0.0128723620074 0.43269493472
0.00271 0.0155898638366 0.460774989082
0.002711 0.016604100194 -0.105739565566
0.002712 0.0157071763854 -0.147448873279
0.002713 0.0137116335105 -0.458333342213
0.002714 0.0125027810962 0.0997580823951
0.002715 0.0120582579523 -0.216693154694
0.002716 0.0125489469273 0.397491511358
0.002717 0.0132630093532 -0.144386425535
0.002718 0.0125838368942 -0.0459540363538
0.002719 0.0124724453243 0.0355532806493
0.00272 0.0122817800265 -0.0714897045569
0.002721 0.0123367197187 0.113596051492
0.002722 0.0134125240277 0.254592339381
0.002723 0.0136265992604 -0.159410953141
0.002724 0.0123986414579 -0.205434914478
0.002725 0.0110884179148 -0.188135133033
0.002726 0.00979993648406 -0.201112890131
0.002727 0.0108329917766 0.550577530984
0.002728 0.0126401976513 0.0481471547238
0.002729 0.0114783065531 -0.393870073735
0.00273 0.0103385437629 0.052889160029
0.002731 0.00933366431256 -0.35308001543
0.002732 0.00788925043469 -0.0894682868897
0.002733 0.00807996542263 0.166143968851
0.002734 0.00989976655314 0.431096453855
0.002735 0.0114315871034 0.0778285248028
0.002736 0.0124006118532 0.254453831963
0.002737 0.0143068622172 0.379031978517
0.002738 0.0169221684644 0.484674886044
0.002739 0.018742989285 0.130575539877
0.00274 0.0194282199277 0.125711357222
0.002741 0.0185032022211 -0.382222215972
0.002742 0.0190908100706 0.606857615969
0.002743 0.0212779934072 0.129713266443
0.002744 0.0218304240238 0.0892392776881
0.002745 0.0225877221122 0.196234336761
0.002746 0.0227395239163 -0.102587075752
0.002747 0.0225202741703 0.078057512154
0.002748 0.0226427977575 0.00610602887491
0.002749 0.0229224398558 0.1284720532
0.00275 0.0255271525952 0.749083354875
0.002751 0.0259403560194 -0.566089111329
0.002752 0.0240249683509 0.00636760494687
0.002753 0.0231072350613 -0.251358980493
0.002754 0.0214886073744 -0.21927037187
0.002755 0.0198962571509 -0.246205582008
0.002756 0.0186514351049 -0.111485889527
0.002757 0.0186183619594 0.138228177405
0.002758 0.0210461387687 0.674221683192
0.002759 0.0237554153102 0.232969378432
0.00276 0.0238101477718 -0.167981931711
0.002761 0.021324635139 -0.578046528621
0.002762 0.0189588905461 -0.134709837807
0.002763 0.0182162882934 -0.0644926219008
0.002764 0.0188408423446 0.300351481494
0.002765 0.0196037643862 -0.0190612465506
0.002766 0.0188420636546 -0.184949798588
0.002767 0.0174285561754 -0.228712986398
0.002768 0.0156381608135 -0.308120840478
0.002769 0.0145834563391 0.00261959641489
0.00277 0.0140147347932 -0.15505109583
0.002771 0.0131376332243 -0.0969866367132
0.002772 0.0135817416327 0.265070108517
0.002773 0.0137889130723 -0.171754736474
0.002774 0.0135447728258 0.121376168308
0.002775 0.0148640972593 0.326986712039
0.002776 0.0157014096725 -0.029896386155
0.002777 0.0144696922647 -0.332000339787
0.002778 0.0151003463383 0.562313804781
0.002779 0.0166309437092 -0.0433782398124
0.00278 0.0156531987478 -0.235563505117
0.002781 0.0161021416194 0.41022179984
0.002782 0.0174563782389 0.0544036242294
0.002783 0.0175800385498 0.0199950920654
0.002784 0.0165782708677 -0.304709339512
0.002785 0.0180310631462 0.801756818319
0.002786 0.0189220162268 -0.481204565243
0.002787 0.0185581176004 0.40285216869
0.002788 0.0203743332711 0.214199685635
0.002789 0.0199621138529 -0.305076754629
0.00279 0.0190220571794 0.0448315929428
0.002791 0.0194172227206 0.119392785389
0.002792 0.0199381939392 0.0857929205735
0.002793 0.0186150405047 -0.468412505278
0.002794 0.0168637829677 -0.0535512585371
0.002795 0.0176717100532 0.345257930212
0.002796 0.0211771714868 0.809413981274
0.002797 0.0238766869612 0.0949223405718
0.002798 0.0227745398796 -0.399095425826
0.002799 0.0215184425423 0.0435602077723
0.0028 0.0229854217787 0.467897650308
0.002801 0.0227550903997 -0.495473893161
0.002802 0.0208741003396 -0.0596346480332
0.002803 0.0200737547414 -0.154175413161
0.002804 0.019562217555 0.0309840418739
0.002805 0.0202821920991 0.238035382963
0.002806 0.0207026322847 -0.0632202909609
0.002807 0.0198846805765 -0.156554511289
0.002808 0.0217338518852 0.786782552526
0.002809 0.0246996330288 0.203688390666
0.00281 0.026450657142 0.404830185678
0.002811 0.0273104275595 -0.0773956772354
0.002812 0.0270633285325 0.053115370181
0.002813 0.0284030899058 0.428810338487
0.002814 0.0308216070666 0.400252280684
0.002815 0.0301072972534 -0.566695251706
0.002816 0.0292630052463 0.357319061522
0.002817 0.0300613341925 -0.0438787260792
0.002818 0.0297975498777 0.0197724549258
0.002819 0.0304394301961 0.244781376244
0.00282 0.0313389275333 0.103315876514
0.002821 0.030786917975 -0.216900130685
0.002822 0.0308242618152 0.290398224003
0.002823 0.0322883468651 0.238747130267
0.002824 0.033783979364 0.303399806472
0.002825 0.0357307177479 0.38578096404
0.002826 0.0356662867083 -0.334892996477
0.002827 0.0317772109375 -0.835594771823
0.002828 0.0286487034487 -0.0998141764955
0.002829 0.0301038137499 0.621742688081
0.00283 0.0328958940539 0.330003783485
0.002831 0.0344549386227 0.233606348445
0.002832 0.0351509202275 0.0575373358283
0.002833 0.0341903053993 -0.29396930684
0.002834 0.0328344878767 -0.070576021191
0.002835 0.0329019756792 0.157794519486
0.002836 0.0335753764953 0.123032969821
0.002837 0.0344610012123 0.226906510745
0.002838 0.035728384225 0.24670341721
0.002839 0.0366818338228 0.129199233803
0.00284 0.0370497837152 0.0616544720949
0.002841 0.0386405922478 0.520405986841
0.002842 0.0412554050709 0.391810782581
0.002843 0.0418328525672 -0.124915278127
0.002844 0.042163749184 0.314239544332
0.002845 0.042814427365 -0.0221440700696
0.002846 0.0420060498321 -0.150350013218
0.002847 0.0404439960448 -0.264417104147
0.002848 0.0395028830718 0.0447984199268
0.002849 0.0396087118796 0.0679995308123
0.00285 0.0402836452035 0.226730775773
0.002851 0.0413563369605 0.196357597479
0.002852 0.0416293098492 -0.0264819815574
0.002853 0.0423668164068 0.345233736241
0.002854 0.0438603871769 0.216411809187
0.002855 0.045031408802 0.245227746991
0.002856 0.0446517434466 -0.276395830825
0.002857 0.0444930024465 0.315011747052
0.002858 0.0457780626285 0.1843066783
0.002859 0.0449142519525 -0.368573841689
0.00286 0.0418444741988 -0.521808039529
0.002861 0.0408419205166 0.285371685764
0.002862 0.0416429385069 0.052085118591
0.002863 0.0400518241298 -0.476857792246
0.002864 0.039710863407 0.448089310901
0.002865 0.0402401157147 -0.19967208995
0.002866 0.0394261192758 0.020235211116
0.002867 0.0396351872802 0.125374508129
0.002868 0.0398608287383 0.0259454147459
0.002869 0.0407873024964 0.349608472988
0.00287 0.0395924255757 -0.649569881568
0.002871 0.0376764692089 0.116970923329
0.002872 0.0374744736145 -0.106117175184
0.002873 0.0364590154165 -0.143179719199
0.002874 0.0364964970413 0.228066003365
0.002875 0.0372241144835 0.0772624333871
0.002876 0.0362312513548 -0.319845217063
0.002877 0.0352460699421 0.0777295550149
0.002878 0.0354347454941 0.053008553928
0.002879 0.0344881011577 -0.284411958275
0.00288 0.0341671897306 0.250917969328
0.002881 0.0350344667675 0.0943465420789
0.002882 0.0351333653819 0.00730169675856
0.002883 0.0364773805113 0.492122352029
0.002884 0.037034727477 -0.24120119483
0.002885 0.0367804579239 0.234079867717
0.002886 0.0388771963789 0.50899036555
0.002887 0.040539245825 0.0994728466844
0.002888 0.0402846864872 -0.0996776682117
0.002889 0.0400904138076 0.118213853956
0.00289 0.0406993391748 0.156402863374
0.002891 0.0413309918082 0.12668874545
0.002892 0.04270531714 0.394808903443
0.002893 0.0432150818507 -0.146625357401
0.002894 0.0435282823379 0.333063533011
0.002895 0.0430575232836 -0.396324988396
0.002896 0.0410703966878 -0.152069132159
0.002897 0.040421678148 0.0270676824313
0.002898 0.0412057491234 0.304137287784
0.002899 0.041864148135 -0.0114924760912
0.0029 0.0420973405747 0.169681423744
0.002901 0.0431319574377 0.24487665017
0.002902 0.0414501004817 -0.695646288499
0.002903 0.0384578145511 -0.176919990459
0.002904 0.0368106253541 -0.272128175453
0.002905 0.0361376701308 0.130868170401
0.002906 0.0357732725461 -0.174948581426
0.002907 0.0346270584281 -0.119502373057
0.002908 0.0345670467455 0.169594166364
0.002909 0.0353038632076 0.134812707793
0.00291 0.0355155021489 0.003373424863
0.002911 0.0359579384863 0.208931875978
0.002912 0.034091640571 -0.732943373916
0.002913 0.0330336661111 0.463304950694
0.002914 0.035382061368 0.352628203712
0.002915 0.0356119018592 -0.208473739884
0.002916 0.035796935912 0.338780745921
0.002917 0.0345175234299 -0.675715928125
0.002918 0.0326153042706 0.137353591738
0.002919 0.0322720380471 -0.181731281968
0.00292 0.0308103176393 -0.22046641897
0.002921 0.0304552870083 0.168722263873
0.002922 0.0288547906102 -0.618866012566
0.002923 0.0254957800231 -0.395989694495
0.002924 0.0243879232164 0.0932316236898
0.002925 0.0261334813098 0.51291817889
0.002926 0.0271327420134 -0.141577394755
0.002927 0.0267766205204 0.0821297654009
0.002928 0.027502167877 0.203097919477
0.002929 0.0271553009123 -0.258851634725
0.00293 0.0252689289413 -0.289174982801
0.002931 0.0243296519973 0.0397924265797
0.002932 0.0255959627132 0.413212407985
0.002933 0.026155991208 -0.183197847628
0.002934 0.0252763894102 -0.0453557199052
0.002935 0.0254491866407 0.151084362737
0.002936 0.0260197350593 0.0819957611417
0.002937 0.0258907636863 -0.0711381254481
0.002938 0.0275462475266 0.651532009453
0.002939 0.0287438098472 -0.214046026112
0.00294 0.0275348344005 -0.114504166471
0.002941 0.0268327218251 -0.0546176512745
0.002942 0.0271524204596 0.210366029515
0.002943 0.0286836771267 0.332884203514
0.002944 0.028146958299 -0.446896477065
0.002945 0.0262476938203 -0.10326353086
0.002946 0.0259707615431 0.0673317046042
0.002947 0.0263907684511 0.118722176454
0.002948 0.0290382440088 0.779424479454
0.002949 0.0315883947763 0.0929403598852
0.00295 0.0304869811152 -0.381455841095
0.002951 0.0291433885227 0.0134074055225
0.002952 0.0299006709819 0.286687147379
0.002953 0.0301145547979 -0.158590588474
0.002954 0.0300459236485 0.196905093591
0.002955 0.0307215365793 0.0789166417335
0.002956 0.028944202115 -0.584994034098
0.002957 0.0270765754329 0.04653077504
0.002958 0.0274205520195 0.117457500547
0.002959 0.0277650746826 0.0473930958218
0.00296 0.0295910515148 0.591189508028
0.002961 0.0315975403281 0.108684309588
0.002962 0.0315874746535 -0.0487032983301
0.002963 0.0321911421496 0.304635247101
0.002964 0.0325015448505 -0.141138311692
0.002965 0.0320121738437 0.0498804008916
0.002966 0.0323598405752 0.125157371273
0.002967 0.0309205076616 -0.520030918958
0.002968 0.0302207075253 0.358418832413
0.002969 0.0309569112637 -0.0629002854254
0.00297 0.0327777668053 0.706231283692
0.002971 0.0352510653567 0.149072928864
0.002972 0.0357977780575 0.0959999721107
0.002973 0.0364454075305 0.182390077318
0.002974 0.036372063147 -0.132918849013
0.002975 0.0371206083123 0.444680846848
0.002976 0.0384156686077 0.0430859253154
0.002977 0.0372875941663 -0.326459909593
0.002978 0.0376931060333 0.530519046015
0.002979 0.0383107232752 -0.257921542729
0.00298 0.0376165162812 0.112875833018
0.002981 0.0371316843126 -0.192454441155
0.002982 0.0369100599408 0.195950956862
0.002983 0.0390476074001 0.560409198946
0.002984 0.0406818399519 0.0395126259605
0.002985 0.0406752679286 0.0397525419312
0.002986 0.0420385295525 0.47690090791
0.002987 0.0428596698291 -0.130625640557
0.002988 0.0414324986763 -0.239364878153
0.002989 0.0392645042981 -0.370032162641
0.00299 0.0374934319361 -0.116959743079
0.002991 0.038600663175 0.545496487802
0.002992 0.0391851801798 -0.281653103156
0.002993 0.0394259669428 0.436909057395
0.002994 0.0398826345456 -0.212238643251
0.002995 0.0397585378035 0.252378595768
0.002996 0.0416326037255 0.425546256093
0.002997 0.0413307146611 -0.438677211449
0.002998 0.0400368202008 0.108185347908
0.002999 0.0401661533692 0.0131856518027
0.003 0.0401791128905 0.0712847581974
0.003001 0.0395854890513 -0.180476492937
0.003002 0.0386982271047 -0.0236640401579
0.003003 0.0385097269794 0.0408705408131
0.003004 0.0384809586933 0.0269629149836
0.003005 0.0393683764184 0.333360255205
0.003006 0.0390792302052 -0.346950746787
0.003007 0.0371071611683 -0.204591932519
0.003008 0.0347817957804 -0.463705902512
0.003009 0.0330173977925 -0.0301202266093
0.00301 0.0327267538066 0.00334952412686
0.003011 0.0329675895229 0.139005208662
0.003012 0.033720949884 0.167485381531
0.003013 0.0340996956025 0.0208937704892
0.003014 0.0320150218652 -0.618351313067
0.003015 0.0310528676639 0.375156008309
0.003016 0.0321754209904 0.04539210191
0.003017 0.0318466249067 -0.0860290999945
0.003018 0.0307854169956 -0.189131827486
0.003019 0.0320071514669 0.640814556467
0.00302 0.0328883226078 -0.295433596834
0.003021 0.0343783614477 0.83699437443
0.003022 0.0362855859062 -0.159242026765
0.003023 0.0357478363609 0.0601044524544
0.003024 0.036336130578 0.199239379774
0.003025 0.0364361726996 -0.0946226801571
0.003026 0.0366722994862 0.242892642936
0.003027 0.0365437650231 -0.210590368752
0.003028 0.0369108154707 0.400880735425
0.003029 0.0362996819003 -0.522200095292
0.00303 0.0351872729884 0.239596296071
0.003031 0.0349931573685 -0.231204786603
0.003032 0.0329153298302 -0.362279773419
0.003033 0.0311287917699 -0.142348831635
0.003034 0.0319265994456 0.459354293317
0.003035 0.0343893941279 0.39089359527
0.003036 0.0339725896702 -0.455204590961
0.003037 0.0334626813335 0.360330997332
0.003038 0.034396048059 0.00462758821562
0.003039 0.0319675196385 -0.711288625631
0.00304 0.0292096258905 -0.105399073866
0.003041 0.0274253408931 -0.405921513784
0.003042 0.0264894709971 0.161939685567
0.003043 0.0253690894572 -0.466709645535
0.003044 0.0248812958209 0.361690493947
0.003045 0.0268144875357 0.305359324122
0.003046 0.0287591745542 0.369227441481
0.003047 0.0311384303203 0.448010795512
0.003048 0.0325329036985 0.0595352008078
0.003049 0.0314772740511 -0.331542375974
0.00305 0.0314070509328 0.372073988158
0.003051 0.0325844549441 0.0666968545638
0.003052 0.0335218344321 0.297786592952
0.003053 0.0325770014526 -0.532437435236
0.003054 0.0303496869729 -0.113612094884
0.003055 0.0296248051544 -0.0571504621253
0.003056 0.0285408741444 -0.229709815004
0.003057 0.0281040235851 0.147300860914
0.003058 0.0293583218313 0.309417016496
0.003059 0.0295723336804 -0.18236427365
0.00306 0.0283353898257 -0.15345946044
0.003061 0.0270033897748 -0.215190544555
0.003062 0.0266905832575 0.169315110642
0.003063 0.0262744141962 -0.248820839712
0.003064 0.0285009891911 1.0123370763
0.003065 0.0311356313099 -0.114067822824
0.003066 0.0320011043756 0.452693191553
0.003067 0.0319959279509 -0.390343866379
0.003068 0.031318287021 0.237958274054
0.003069 0.0303141421607 -0.495955081039
0.00307 0.0292631506061 0.220991371652
0.003071 0.0290916125814 -0.217238857582
0.003072 0.0294449907183 0.388259215442
0.003073 0.0314404186743 0.307790639488
0.003074 0.0318948748974 -0.0997974372562
0.003075 0.0309816227802 -0.128023242532
0.003076 0.0309653785011 0.184799529167
0.003077 0.0283923529799 -0.944461258474
0.003078 0.0257395130714 0.154167955185
0.003079 0.0241047449495 -0.624686551989
0.00308 0.0209305896764 -0.340643117113
0.003081 0.0182303668503 -0.479703546807
0.003082 0.0174148586194 0.255764440131
0.003083 0.0176869113839 -0.134065585628
0.003084 0.0173744879808 0.0696795271013
0.003085 0.0185950297237 0.35480049387
0.003086 0.0204476284053 0.273942639745
0.003087 0.0220831054496 0.289176605943
0.003088 0.0218268009548 -0.326850954113
0.003089 0.0214115546293 0.237912299113
0.00309 0.0232743157464 0.399708850432
0.003091 0.0255106017944 0.360908024527
0.003092 0.0253812924982 -0.351176557609
0.003093 0.0213489125767 -0.885639631184
0.003094 0.0190043016203 0.179679998725
0.003095 0.0191558701442 -0.0932740673904
0.003096 0.0195215313119 0.248345033545
0.003097 0.0207067343856 0.16914508764
0.003098 0.0198237330478 -0.409682675555
0.003099 0.0178657985877 -0.175857687944
0.0031 0.0177819123362 0.184803575691
0.003101 0.0183204166824 0.0227100104887
0.003102 0.0173088130516 -0.309084217346
0.003103 0.0161397340805 -0.029596629772
0.003104 0.0165623757055 0.196829747116
0.003105 0.016812140996 -0.0839524692315
0.003106 0.0179279223069 0.473856754622
0.003107 0.0203461866087 0.334174788982
0.003108 0.0214908300524 0.0720135519486
0.003109 0.0225137994885 0.297612362382
0.00311 0.0233868926023 0.0262024993675
0.003111 0.0223766720389 -0.30200212726
0.003112 0.0204726178613 -0.261227851411
0.003113 0.0195793463744 0.0169426703054
0.003114 0.018874563544 -0.202828102897
0.003115 0.0172186386626 -0.28817595543
0.003116 0.0166550604766 0.142657146339
0.003117 0.0166675893108 -0.105346444761
0.003118 0.0181196056691 0.60232480146
0.003119 0.0195348412017 -0.114186893269
0.00312 0.0189385958381 -0.037130463511
0.003121 0.0196250269782 0.29419190439
0.003122 0.0202380721759 -0.0591904581275
0.003123 0.0194914350235 -0.138742021658
0.003124 0.018776839664 -0.0504524712212
0.003125 0.0192643460083 0.243671745879
0.003126 0.0174019549117 -0.799822942951
0.003127 0.0136366533152 -0.367671171458
0.003128 0.0111310049977 -0.405133800986
0.003129 0.0098093843392 0.00538926893327
0.00313 0.00980736473849 0.0135846212723
0.003131 0.0116872111169 0.606283641334
0.003132 0.0124356420624 -0.343927819068
0.003133 0.0115396096644 0.0826871001788
0.003134 0.010551871181 -0.375002543581
0.003135 0.0081688490283 -0.364816246404
0.003136 0.00686964072825 -0.0336961099592
0.003137 0.00662026252479 -0.0321935343479
0.003138 0.00649209941304 0.00451031077355
0.003139 0.0056962355481 -0.24565331208
0.00314 0.00604597964229 0.368722530085
0.003141 0.00769903175528 0.171205311254
0.003142 0.00802242044925 -0.0525460406774
0.003143 0.00860610194288 0.254966152875
0.003144 0.00905073415711 -0.0957784872707
0.003145 0.010634342701 0.619541819478
0.003146 0.0124413589534 -0.0212749801624
0.003147 0.0131483230883 0.271898335502
0.003148 0.0136097749687 -0.0982555419233
0.003149 0.0154428161862 0.710783274393
0.00315 0.0165745279991 -0.318530871839
0.003151 0.0164614525028 0.315573803991
0.003152 0.0174007859514 0.0172875575542
0.003153 0.0173219479826 -0.00765972847431
0.003154 0.0172181583642 0.00916257319335
0.003155 0.0176510563965 0.16350236497
0.003156 0.0173196031057 -0.234036564747
0.003157 0.016445897342 -0.0103071170078
0.003158 0.0170317879839 0.230279585876
0.003159 0.0184060783556 0.242608492267
0.00316 0.0182344139354 -0.26061048204
0.003161 0.018853807927 0.49485793487
0.003162 0.0195811814722 -0.224892755083
0.003163 0.0194691085676 0.228269131613
0.003164 0.0223694676373 0.736782409965
0.003165 0.024686826115 0.0479119970649
0.003166 0.0245137176585 -0.0538135863566
0.003167 0.0238547392518 -0.107577298388
0.003168 0.023605132134 0.0755847565341
0.003169 0.0241411325315 0.142775733631
0.00317 0.0243867834803 -0.0160546920496
0.003171 0.0241155251806 -0.0217871977912
0.003172 0.0245023079996 0.19352182607
0.003173 0.023529064616 -0.455283444136
0.003174 0.0204891193871 -0.468342991675
0.003175 0.01841791135 -0.152035972147
0.003176 0.0180187291711 0.0614089787506
0.003177 0.0180682966677 -0.00954412872196
0.003178 0.0180676399007 0.0454710098801
0.003179 0.0169311895374 -0.372215566241
0.00318 0.014137545406 -0.485960244315
0.003181 0.0125662224586 0.01249638362
0.003182 0.0127182215287 0.061170867068
0.003183 0.0128754938307 0.0144841768515
0.003184 0.0121856044761 -0.209021680482
0.003185 0.0107623306927 -0.221072500367
0.003186 0.00911241400775 -0.284237547129
0.003187 0.00868195120792 0.165011347525
0.003188 0.00960696438909 0.147718408487
0.003189 0.0095645215037 -0.14205691261
0.00319 0.00744428895321 -0.515825258762
0.003191 0.00417769229677 -0.512342769909
0.003192 0.00170968479992 -0.267361038419
0.003193 0.00132694497769 0.148567798945
0.003194 0.00140931948442 -0.119610914621
0.003195 0.000693183606874 -0.106239711961
0.003196 0.000438244397341 0.0262214691952
0.003197 0.000715843827841 0.0632952621572
0.003198 0.00181075107816 0.28775113498
0.003199 0.00503198076244 0.744440851034
0.0032 0.00723918948213 -0.0295933244387
0.003201 0.0065990897703 -0.160318462728
0.003202 0.0059488657203 -0.0341063251318
0.003203 0.00541934489364 -0.123077178321
0.003204 0.00404767810622 -0.304070897666
0.003205 0.00531076391246 0.71548203891
0.003206 0.00660267989208 -0.292338966673
0.003207 0.00438426926093 -0.402816119684
0.003208 0.00501044727289 0.611529487934
0.003209 0.00460085294588 -0.732296111327
0.00321 0.00226759696678 -0.0035338839036
0.003211 0.0033530811765 0.354674917295
0.003212 0.00537773253647 0.298522440372
0.003213 0.00739430584817 0.356144819342
0.003214 0.00799712048559 -0.148871534381
0.003215 0.00855824193274 0.344037400777
0.003216 0.00974604389384 0.0523559920936
0.003217 0.00980741519466 -0.0132674412235
0.003218 0.00828038060316 -0.454714969998
0.003219 0.00700999791195 0.0656299786635
0.00322 0.00754017570733 0.117681028659
0.003221 0.00907532795924 0.38758861359
0.003222 0.0100109260261 -0.0706922454277
0.003223 0.00884825879608 -0.280537043408
0.003224 0.00792382318402 0.00305213092788
0.003225 0.00752030653639 -0.116051339388
0.003226 0.00532533019554 -0.569785693114
0.003227 0.00201912493339 -0.47526767245
0.003228 -0.000555447683234 -0.342780566869
0.003229 -0.00133359503397 0.0931995295041
0.00323 -0.000326268397483 0.225782634076
0.003231 -0.000303432261726 -0.219143366961
0.003232 -0.000664669527063 0.103189872358
0.003233 -0.000722744732202 -0.123063198555
0.003234 -0.000971359442061 0.0422325743818
0.003235 -0.00185458474241 -0.326197863394
0.003236 -0.00353119037581 -0.212868060066
0.003237 -0.00600351381357 -0.583631636208
0.003238 -0.0100051179419 -0.706127150184
0.003239 -0.0119685226503 0.0591823803112
0.00324 -0.0116986253017 0.00306146604737
0.003241 -0.0124851171513 -0.277593339632
0.003242 -0.0114531462556 0.582141614599
0.003243 -0.0100353411562 -0.152328722206
0.003244 -0.0101222529524 0.104506244142
0.003245 -0.00833542897551 0.445799810655
0.003246 -0.00769675307027 -0.258535137995
0.003247 -0.00653925537884 0.612742087961
0.003248 -0.00548299387366 -0.288545857717
0.003249 -0.00577308685658 0.18495031261
0.00325 -0.00677392920397 -0.516075342356
0.003251 -0.00949917350477 -0.367669963563
0.003252 -0.0106132648771 -0.00706877274359
0.003253 -0.0104147692163 0.0492238698412
0.003254 -0.0100076824532 0.059933419734
0.003255 -0.0120803874681 -0.741783987063
0.003256 -0.0126721994832 0.52865178495
0.003257 -0.0116563710997 -0.229632138404
0.003258 -0.0140874663866 -0.569953363143
0.003259 -0.0159155039553 -0.041932037634
0.00326 -0.0151952093581 0.240098215582
0.003261 -0.0137508220714 0.190718505819
0.003262 -0.0133107494093 -0.0777005983047
0.003263 -0.0148574576417 -0.442800130186
0.003264 -0.0158862788778 0.0845724231001
0.003265 -0.0152180649455 0.0970223338326
0.003266 -0.0155855368585 -0.24479587846
0.003267 -0.0173924723428 -0.363347559085
0.003268 -0.0178915134411 0.169213858106
0.003269 -0.0180145888003 -0.24429606393
0.00327 -0.0182160150122 0.143949505527
0.003271 -0.0177614521195 -0.0352351100066
0.003272 -0.0165707695704 0.379908914994
0.003273 -0.0152917946907 -0.00466113086476
0.003274 -0.0139440861696 0.40441419598
0.003275 -0.0107246893947 0.595682849446
0.003276 -0.00795229274798 0.268121429481
0.003277 -0.00789172879791 -0.264687346973
0.003278 -0.00813845796128 0.170120828304
0.003279 -0.00785689922852 -0.0964932573153
0.00328 -0.00810840573991 0.000470943331771
0.003281 -0.00747300637179 0.186201545103
0.003282 -0.00474472689531 0.670019051265
0.003283 -0.0024144134415 0.064583618654
0.003284 -0.00216445636964 0.0104013186281
0.003285 -0.00120280203817 0.292335503763
0.003286 -0.00174575358836 -0.468110905534
0.003287 -0.00163124796309 0.501182176529
0.003288 -0.000963834193342 -0.291332857599
0.003289 -0.00119538420865 0.215468980178
0.00329 -0.00137295104022 -0.274558593373
0.003291 -0.00149930888259 0.23146538303
0.003292 -0.000487564189992 0.0885960818443
0.003293 0.000110569195699 0.101418693083
0.003294 0.00052742825206 0.031909663149
0.003295 0.000887345978331 0.0840704815663
0.003296 -1.65627941293e-05 -0.370922796864
0.003297 -0.00319338621165 -0.643501452599
0.003298 -0.00479097265528 0.126989534692
0.003299 -0.0044897023617 -0.0403728968476
0.0033 -0.00447671530968 0.0355403862244
0.003301 -0.00251738883654 0.581138496291
0.003302 0.00069378420845 0.43918602555
0.003303 0.00148842688892 -0.184061193275
0.003304 -0.000509193085785 -0.450821759709
0.003305 -0.00141725604899 0.159849892108
0.003306 -0.00238432619265 -0.471479461709
0.003307 -0.003632546251 0.0681418045602
0.003308 -0.0029703434572 0.136041001656
0.003309 -0.0026852798366 -0.0509580563199
0.00331 -0.00377513274387 -0.302413311133
0.003311 -0.00536474104214 -0.21271459915
0.003312 -0.00615144669097 -0.0492177741234
0.003313 -0.00757816428059 -0.418650150415
