%time sig_1 sig_2 sig_3
0.002395 0.104632619879 -0.014996071068 1
0.002396 -0.561130032383 -0.0163317806367 0
0.002397 -0.597087873671 -0.0198567399113 1
0.002398 -0.0568491891831 -0.0217803370488 0
0.002399 0.0370154655064 -0.0217060300779 1
0.0024 -0.363502582751 -0.0225925515084 0
0.002401 -0.931872855144 -0.0265078400384 0
0.002402 -0.303811835657 -0.0302116683942 0
0.002403 -0.155696849674 -0.0314615055142 1
0.002404 -0.370506910465 -0.032912386834 0
0.002405 0.303319527669 -0.0329166541906 1
0.002406 0.133746651484 -0.0313416967298 0
0.002407 -0.606155300365 -0.0326248554203 0
0.002408 -0.142055720026 -0.0347637222049 0
0.002409 0.11259402275 -0.0346382461427 1
0.00241 0.718877293303 -0.0318173256285 0
0.002411 -0.180338456897 -0.0299314664249 1
0.002412 -0.0980243070133 -0.0306157541357 0
0.002413 0.552097191251 -0.0290019475647 1
0.002414 -0.189224686366 -0.027683866233 1
0.002415 0.179706424963 -0.0275402769705 1
0.002416 -0.481036061194 -0.0283114685087 0
0.002417 0.19118728291 -0.0290418744603 1
0.002418 0.138298158028 -0.0278281031158 0
0.002419 -0.235575551326 -0.0279584504331 0
0.00242 0.111056574059 -0.0281732952575 0
0.002421 0.273504554934 -0.0267924807616 1
0.002422 -0.31808816956 -0.0267642907578 1
0.002423 0.12730912284 -0.0271941254455 0
0.002424 0.101920408285 -0.026305904334 1
0.002425 -0.161941207467 -0.0263291074694 0
0.002426 0.483030281484 -0.0251586229178 1
0.002427 -0.246117095347 -0.0242590878755 0
0.002428 0.675199097355 -0.0227633616283 1
0.002429 -0.626241410208 -0.022467459702 0
0.00243 0.205671795932 -0.0236438551446 1
0.002431 -0.355251232139 -0.0239642076621 0
0.002432 0.21949114677 -0.0242392748425 1
0.002433 -0.656567913182 -0.0254562688459 0
0.002434 -0.0543612235075 -0.0275232784424 1
0.002435 -0.488372033723 -0.0290505931967 0
0.002436 0.192946800893 -0.0297938337185 1
0.002437 -0.238843820801 -0.0297509579789 0
0.002438 0.465366539949 -0.0288551991957 1
0.002439 0.268068603666 -0.0263775260129 0
0.00244 -0.42920118406 -0.0267169377664 1
0.002441 -0.427987319587 -0.0292340995045 0
0.002442 -0.176841679269 -0.0309451671021 1
0.002443 0.00368542164066 -0.0312936245982 0
0.002444 0.117986018627 -0.0307165717182 0
0.002445 -0.470812633264 -0.031629144375 0
0.002446 0.090228703668 -0.0326229302068 1
0.002447 0.202637227309 -0.0315014121866 0
0.002448 -0.0366338360861 -0.0307842210644 1
0.002449 0.177437227475 -0.0301504422737 0
0.00245 0.343270571002 -0.0283308660308 1
0.002451 0.185378620647 -0.0264978162286 0
0.002452 0.307873705825 -0.024787102021 1
0.002453 0.0390588899001 -0.0235453402813 0
0.002454 0.322016386894 -0.0222670649287 1
0.002455 0.240554048873 -0.0203657628022 0
0.002456 -0.416051597348 -0.0207878168277 0
0.002457 -0.0460290337183 -0.0221047350179 0
0.002458 -0.272717085699 -0.0229645162563 1
0.002459 0.0171777726653 -0.0236209640821 0
0.00246 -0.0429203325315 -0.0235536333503 1
0.002461 0.529037202291 -0.0218837065502 0
0.002462 -0.37387774082 -0.0212607165234 1
0.002463 0.247005594529 -0.0215248822035 0
0.002464 0.0820767562391 -0.0203594559787 1
0.002465 -0.430182359023 -0.0213221154645 1
0.002466 -0.330757218416 -0.0235716397592 1
0.002467 -0.044557009079 -0.0245993904245 0
0.002468 0.416795117155 -0.0232795537794 1
0.002469 -0.465819111312 -0.0232872731978 0
0.00247 -0.19234343062 -0.0252026163237 1
0.002471 -0.00018872374425 -0.0256477228734 0
0.002472 0.144517961014 -0.025035074498 1
0.002473 0.0172096919022 -0.0243717758935 0
0.002474 -0.196850538687 -0.0247817140152 1
0.002475 -0.392688346585 -0.0264727842909 0
0.002476 0.164190465436 -0.0270225709406 0
0.002477 -0.202100911133 -0.026972041042 0
0.002478 -0.503306325822 -0.029012263356 1
0.002479 0.384061040457 -0.0292039917092 0
0.00248 -0.111355838199 -0.0281670266793 1
0.002481 0.0867635213662 -0.0280676193703 0
0.002482 -0.114384658171 -0.0279783202187 1
0.002483 0.125426727727 -0.0277684967435 0
0.002484 -0.273680212941 -0.0280588619834 1
0.002485 0.187178511065 -0.0281540171265 0
0.002486 -0.464048577988 -0.0288447631454 1
0.002487 -0.297263792743 -0.0310483367737 1
0.002488 0.292907195192 -0.0308675090621 1
0.002489 0.0928395810052 -0.0294661061815 0
0.00249 0.0190064458976 -0.0289312707546 1
0.002491 0.426174806788 -0.0273558613609 0
0.002492 -0.55288161919 -0.027581332268 1
0.002493 0.289070597497 -0.0282347675865 0
0.002494 -0.213900201155 -0.0278225037099 1
0.002495 -0.0452199744152 -0.0284597378731 0
0.002496 -0.0944020912988 -0.0287187420366 1
0.002497 0.491866988393 -0.0272940997038 0
0.002498 -0.113283588039 -0.0259375128315 0
0.002499 0.064658769162 -0.0259273339836 0
0.0025 0.120412519516 -0.025185340181 1
0.002501 -0.134844832522 -0.0250727900568 0
0.002502 -0.170190553354 -0.0258710422149 1
0.002503 -0.504412570166 -0.0278216897396 0
0.002504 -0.36468333422 -0.0303692229044 1
0.002505 -0.0163917353091 -0.0313724383938 0
0.002506 -0.123982127527 -0.0316155532781 1
0.002507 0.0470984049184 -0.0316583099125 0
0.002508 -0.00740616042038 -0.0313357114939 1
0.002509 -0.591864439406 -0.03301620809 1
0.00251 0.470057241839 -0.0331908809824 1
0.002511 -0.317619820094 -0.0325055931376 0
0.002512 0.281613526691 -0.0324147569496 1
0.002513 0.37987213386 -0.030140116527 0
0.002514 -0.416894251583 -0.0300672778322 0
0.002515 -0.401441362532 -0.0324417769982 0
0.002516 -0.386943050945 -0.0347076036788 1
0.002517 0.112630640203 -0.0353492913066 1
0.002518 0.285922238464 -0.0338797111852 0
0.002519 0.072097885985 -0.0325462744041 1
0.00252 0.165059970215 -0.0315997005018 0
0.002521 -0.0742181115248 -0.031117281177 1
0.002522 0.333402201053 -0.0301106770417 0
0.002523 0.0982621989454 -0.0285702118843 1
0.002524 0.183487370981 -0.0275088918051 0
0.002525 0.709300004817 -0.0245405992453 1
0.002526 -0.289668646697 -0.0230727068408 0
0.002527 0.309656295942 -0.0228655943592 1
0.002528 0.0416422686894 -0.0216221948576 1
0.002529 -0.186042267972 -0.0219389893383 1
0.00253 -0.135900497201 -0.0228098198341 0
0.002531 -0.266191018003 -0.0239262020413 1
0.002532 -0.0323639211628 -0.0247113406979 0
0.002533 0.426283521771 -0.0233229017514 1
0.002534 -0.500134998978 -0.0234081032277 0
0.002535 0.406295063293 -0.0235553699778 1
0.002536 0.421285646986 -0.0208160515662 0
0.002537 0.0745039426523 -0.0191329790526 1
0.002538 0.421346042132 -0.0174602593342 0
0.002539 0.717461522408 -0.0137844317636 1
0.00254 0.0682192367287 -0.0112375340387 1
0.002541 -0.0745316715995 -0.0111869166481 1
0.002542 0.209430543529 -0.010694377231 0
0.002543 -0.135130967004 -0.0103947049217 1
0.002544 0.650047058709 -0.00871700709667 0
0.002545 -0.528829821085 -0.00828278548996 1
0.002546 -0.147134067202 -0.0103478587803 0
0.002547 -0.295065135364 -0.011667903988 1
0.002548 -0.293468993789 -0.0134379660676 0
0.002549 0.500937502308 -0.0127040569379 1
0.00255 0.303870375351 -0.0101040247201 0
0.002551 -0.287386476427 -0.0099891145656 1
0.002552 -0.482797315429 -0.0123385738063 0
0.002553 0.208159653717 -0.0131213886357 1
0.002554 -0.364511785338 -0.0135288591212 0
0.002555 0.441339107424 -0.013203516735 1
0.002556 -0.14314005356 -0.012186930336 0
0.002557 -0.542995846035 -0.0142594062209 1
0.002558 0.228568959967 -0.0151547999622 0
0.002559 -0.622570388475 -0.016293793286 1
0.00256 0.689782221464 -0.0159812460588 0
0.002561 -0.104082653419 -0.0140468804569 1
0.002562 -0.090583179995 -0.0145685432043 0
0.002563 -0.0987503725496 -0.0150702391213 0
0.002564 0.61923331528 -0.0133458220431 0
0.002565 -0.517828351619 -0.0129446549847 1
0.002566 0.506038594929 -0.0129004986529 0
0.002567 0.292104971747 -0.0103201070032 1
0.002568 -0.0622530979059 -0.00953562741554 0
0.002569 0.163936589562 -0.00915745326024 0
0.00257 0.104194493216 -0.0082603748994 0
0.002571 0.40270878465 -0.00662113962886 1
0.002572 -0.0511703904894 -0.00547873631095 0
0.002573 0.0881749115267 -0.00532853114746 1
0.002574 -0.100368625062 -0.00533334356106 1
0.002575 -0.35807844583 -0.00673568155041 1
0.002576 0.0421187532761 -0.00768300057353 0
0.002577 -0.137414907788 -0.00793332214772 1
0.002578 -0.390818980455 -0.00953793029209 0
0.002579 -0.0256841154036 -0.0107825746093 1
0.00258 -0.169383018604 -0.011325940137 0
0.002581 -0.0149764263034 -0.0118323684426 1
0.002582 0.263208250693 -0.0109808553106 0
0.002583 -0.0581621202949 -0.0102699226059 1
0.002584 -0.162521783459 -0.0108967245535 0
0.002585 -0.251765159232 -0.0121259176056 0
0.002586 0.376074591056 -0.0116606602695 0
0.002587 0.624961583221 -0.00845262463036 1
0.002588 0.0733473514465 -0.00621274977876 0
0.002589 -0.496830230858 -0.00750008035523 1
0.00259 0.373950718494 -0.0078379319418 0
0.002591 0.0277050059576 -0.00653095208808 1
0.002592 -0.202920232247 -0.00703877639647 1
0.002593 -0.143932352823 -0.00808094592105 1
0.002594 0.76553334215 -0.00608362949345 0
0.002595 -0.244267436442 -0.0044130480684 1
0.002596 0.41771136333 -0.0038422232023 0
0.002597 -0.204483569243 -0.00315038041869 1
0.002598 0.434406964657 -0.00241058448229 0
0.002599 -0.141644039115 -0.00147862431637 1
0.0026 0.290149489875 -0.00100428040801 0
0.002601 -0.867973117446 -0.0028075915226 1
0.002602 -0.304729739372 -0.00646262296469 0
0.002603 -0.196337503652 -0.00799136359634 1
0.002604 0.269241717409 -0.00771299156717 0
0.002605 0.0354943598822 -0.00671032276712 0
0.002606 -0.0387187189083 -0.00667839050648 0
0.002607 -0.168971919432 -0.00728699633341 1
0.002608 0.266060467279 -0.00693729673016 0
0.002609 -0.113476019693 -0.00641598796945 1
0.00261 -0.301617379805 -0.00767577177498 0
0.002611 0.0567232546391 -0.00839464266357 1
0.002612 0.557633338117 -0.00641804906158 0
0.002613 -0.0368167656241 -0.00474678019798 0
0.002614 -0.260407822419 -0.00564788298276 0
0.002615 0.162476844027 -0.00591920315221 1
0.002616 -0.00798978934722 -0.0053983127314 0
0.002617 -0.276921557704 -0.00625677259577 1
0.002618 -0.606640569958 -0.00898468244185 1
0.002619 -0.0987841261611 -0.0111376233966 1
0.00262 0.586124524498 -0.00954163258277 0
0.002621 -0.025777198688 -0.00772699853588 1
0.002622 0.21968690363 -0.00707132293337 0
0.002623 0.29914380162 -0.00540218153131 1
0.002624 -0.0391889537393 -0.00455423030067 0
0.002625 0.132816215166 -0.00423248729654 0
0.002626 -0.110991432218 -0.00413762722847 0
0.002627 0.3062039463 -0.00350035360387 1
0.002628 0.3636641047 -0.00138056719106 0
0.002629 -0.00242405429354 -0.000240605039748 1
0.00263 0.304692092589 0.00070753111724 0
0.002631 0.446431456022 0.00305543363707 1
0.002632 -0.272087109062 0.003582299503 1
0.002633 0.0107002541435 0.00274126242415 1
0.002634 0.315423635311 0.00374543228697 0
0.002635 -0.141079819944 0.00426797467608 1
0.002636 0.0618735421351 0.00399318760885 0
0.002637 0.327361690928 0.00518716522853 1
0.002638 0.305393929874 0.00713631029817 0
0.002639 -0.142523773646 0.00760168121859 1
0.00264 0.200259656796 0.00773488260869 0
0.002641 -0.205845377783 0.00766894200643 1
0.002642 0.400001769848 0.00822895757685 0
0.002643 -0.762896298756 0.00704091905854 1
0.002644 -0.161431152453 0.00410205205213 1
0.002645 -0.13428609474 0.00315024515718 1
0.002646 -0.280059874938 0.00183288394102 0
0.002647 0.298781425371 0.00188003494762 1
0.002648 -0.245136222336 0.00203626291079 0
0.002649 0.168757952136 0.0017843108119 1
0.00265 -0.354134878063 0.00119257984544 1
0.002651 -0.0821091044124 -0.000181098706791 1
0.002652 -0.0462251202604 -0.000581875609719 0
0.002653 0.251159837622 6.35740850699e-05 1
0.002654 0.546431038119 0.00256103427054 0
0.002655 0.159544999144 0.00475593646131 0
0.002656 -0.158728525941 0.00472870460882 0
0.002657 -0.316490704281 0.00321081662473 1
0.002658 -0.402425827524 0.000939235955168 0
0.002659 0.268799365049 0.00051486784053 1
0.00266 0.00407018069799 0.00136620324175 0
0.002661 -0.441107690637 -1.10479347782e-05 1
0.002662 0.387025181639 -0.000180351847581 0
0.002663 -0.310448169926 6.05981471979e-05 1
0.002664 -0.252925428146 -0.00170412890557 0
0.002665 -0.434801498775 -0.00384724660634 1
0.002666 0.67620539898 -0.00306713172673 0
0.002667 -0.389667212863 -0.00215055362429 1
0.002668 -0.134403820467 -0.00377834514773 1
0.002669 0.181926162555 -0.00360585117004 1
0.00267 -0.16877797393 -0.00354208900092 0
0.002671 -0.241419234494 -0.00480453982961 1
0.002672 0.07605597507 -0.00529232359862 0
0.002673 0.747753133802 -0.00267920765022 1
0.002674 0.155073548655 0.00016500462461 0
0.002675 -0.276156544985 -0.000215231036211 1
0.002676 -0.0642617536643 -0.00127998928921 0
0.002677 0.124095631099 -0.00108458708366 1
0.002678 -0.0995813970308 -0.0010010212143 0
0.002679 -0.0436036148864 -0.00144317153785 1
0.00268 0.3581487107 -0.000449054372598 0
0.002681 -0.155638396983 0.000187970759609 1
0.002682 0.42339036229 0.00102532668047 1
0.002683 -0.48033231128 0.000840576364545 1
0.002684 -0.22975532432 -0.00138850835574 0
0.002685 0.349206346763 -0.00100572021029 1
0.002686 0.147575101754 0.000556376394038 0
0.002687 0.391609202119 0.00224148410403 1
0.002688 -0.244141455805 0.00268927724885 1
0.002689 -0.0765800091273 0.00166801222217 1
0.00269 0.521670040323 0.00305147708144 0
0.002691 -0.215288412428 0.00399187600651 1
0.002692 1.01940835134 0.00648517866123 0
0.002693 0.434466214132 0.0109977361187 0
0.002694 -0.268538404524 0.011448496786 0
0.002695 -0.590205712886 0.00868741374685 1
0.002696 -0.318051943091 0.00578856055275 0
0.002697 -0.151447773344 0.0042819462625 1
0.002698 0.477558067457 0.00527642346264 0
0.002699 0.0475884758288 0.00688800430817 1
0.0027 0.0930911942134 0.00728543535217 0
0.002701 0.305980727729 0.00848959804138 1
0.002702 -0.228359568328 0.00867951375004 1
0.002703 -0.0365109570956 0.0077956402305 1
0.002704 -0.350358727352 0.00653523151056 0
0.002705 0.375195049187 0.00657207928548 1
0.002706 0.381175976512 0.00889968296857 0
0.002707 0.39559334928 0.0112765901446 1
0.002708 -0.136075982237 0.0120187036745 0
0.002709 0.43269493472 0.0128723620074 1
0.00271 0.460774989082 0.0155898638366 0
0.002711 -0.105739565566 0.016604100194 1
0.002712 -0.147448873279 0.0157071763854 0
0.002713 -0.458333342213 0.0137116335105 1
0.002714 0.0997580823951 0.0125027810962 0
0.002715 -0.216693154694 0.0120582579523 1
0.002716 0.397491511358 0.0125489469273 1
0.002717 -0.144386425535 0.0132630093532 1
0.002718 -0.0459540363538 0.0125838368942 0
0.002719 0.0355532806493 0.0124724453243 1
0.00272 -0.0714897045569 0.0122817800265 0
0.002721 0.113596051492 0.0123367197187 1
0.002722 0.254592339381 0.0134125240277 0
0.002723 -0.159410953141 0.0136265992604 0
0.002724 -0.205434914478 0.0123986414579 0
0.002725 -0.188135133033 0.0110884179148 1
0.002726 -0.201112890131 0.00979993648406 0
0.002727 0.550577530984 0.0108329917766 1
0.002728 0.0481471547238 0.0126401976513 1
0.002729 -0.393870073735 0.0114783065531 1
0.00273 0.052889160029 0.0103385437629 0
0.002731 -0.35308001543 0.00933366431256 1
0.002732 -0.0894682868897 0.00788925043469 0
0.002733 0.166143968851 0.00807996542263 0
0.002734 0.431096453855 0.00989976655314 0
0.002735 0.0778285248028 0.0114315871034 1
0.002736 0.254453831963 0.0124006118532 0
0.002737 0.379031978517 0.0143068622172 1
0.002738 0.484674886044 0.0169221684644 0
0.002739 0.130575539877 0.018742989285 1
0.00274 0.125711357222 0.0194282199277 0
0.002741 -0.382222215972 0.0185032022211 1
0.002742 0.606857615969 0.0190908100706 0
0.002743 0.129713266443 0.0212779934072 1
0.002744 0.0892392776881 0.0218304240238 1
0.002745 0.196234336761 0.0225877221122 1
0.002746 -0.102587075752 0.0227395239163 0
0.002747 0.078057512154 0.0225202741703 1
0.002748 0.00610602887491 0.0226427977575 0
0.002749 0.1284720532 0.0229224398558 1
0.00275 0.749083354875 0.0255271525952 0
0.002751 -0.566089111329 0.0259403560194 1
0.002752 0.00636760494687 0.0240249683509 1
0.002753 -0.251358980493 0.0231072350613 1
0.002754 -0.21927037187 0.0214886073744 0
0.002755 -0.246205582008 0.0198962571509 1
0.002756 -0.111485889527 0.0186514351049 0
0.002757 0.138228177405 0.0186183619594 1
0.002758 0.674221683192 0.0210461387687 0
0.002759 0.232969378432 0.0237554153102 1
0.00276 -0.167981931711 0.0238101477718 1
0.002761 -0.578046528621 0.021324635139 1
0.002762 -0.134709837807 0.0189588905461 0
0.002763 -0.0644926219008 0.0182162882934 1
0.002764 0.300351481494 0.0188408423446 0
0.002765 -0.0190612465506 0.0196037643862 0
0.002766 -0.184949798588 0.0188420636546 0
0.002767 -0.228712986398 0.0174285561754 1
0.002768 -0.308120840478 0.0156381608135 0
0.002769 0.00261959641489 0.0145834563391 1
0.00277 -0.15505109583 0.0140147347932 0
0.002771 -0.0969866367132 0.0131376332243 1
0.002772 0.265070108517 0.0135817416327 1
0.002773 -0.171754736474 0.0137889130723 1
0.002774 0.121376168308 0.0135447728258 0
0.002775 0.326986712039 0.0148640972593 1
0.002776 -0.029896386155 0.0157014096725 0
0.002777 -0.332000339787 0.0144696922647 1
0.002778 0.562313804781 0.0151003463383 0
0.002779 -0.0433782398124 0.0166309437092 1
0.00278 -0.235563505117 0.0156531987478 0
0.002781 0.41022179984 0.0161021416194 1
0.002782 0.0544036242294 0.0174563782389 0
0.002783 0.0199950920654 0.0175800385498 1
0.002784 -0.304709339512 0.0165782708677 0
0.002785 0.801756818319 0.0180310631462 0
0.002786 -0.481204565243 0.0189220162268 0
0.002787 0.40285216869 0.0185581176004 1
0.002788 0.214199685635 0.0203743332711 0
0.002789 -0.305076754629 0.0199621138529 1
0.00279 0.0448315929428 0.0190220571794 1
0.002791 0.119392785389 0.0194172227206 1
0.002792 0.0857929205735 0.0199381939392 0
0.002793 -0.468412505278 0.0186150405047 1
0.002794 -0.0535512585371 0.0168637829677 0
0.002795 0.345257930212 0.0176717100532 0
0.002796 0.809413981274 0.0211771714868 0
0.002797 0.0949223405718 0.0238766869612 1
0.002798 -0.399095425826 0.0227745398796 1
0.002799 0.0435602077723 0.0215184425423 0
0.0028 0.467897650308 0.0229854217787 1
0.002801 -0.495473893161 0.0227550903997 0
0.002802 -0.0596346480332 0.0208741003396 1
0.002803 -0.154175413161 0.0200737547414 0
0.002804 0.0309840418739 0.019562217555 1
0.002805 0.238035382963 0.0202821920991 0
0.002806 -0.0632202909609 0.0207026322847 1
0.002807 -0.156554511289 0.0198846805765 1
0.002808 0.786782552526 0.0217338518852 1
0.002809 0.203688390666 0.0246996330288 0
0.00281 0.404830185678 0.026450657142 1
0.002811 -0.0773956772354 0.0273104275595 0
0.002812 0.053115370181 0.0270633285325 1
0.002813 0.428810338487 0.0284030899058 0
0.002814 0.400252280684 0.0308216070666 0
0.002815 -0.566695251706 0.0301072972534 0
0.002816 0.357319061522 0.0292630052463 1
0.002817 -0.0438787260792 0.0300613341925 0
0.002818 0.0197724549258 0.0297975498777 1
0.002819 0.244781376244 0.0304394301961 1
0.00282 0.103315876514 0.0313389275333 1
0.002821 -0.216900130685 0.030786917975 0
0.002822 0.290398224003 0.0308242618152 0
0.002823 0.238747130267 0.0322883468651 1
0.002824 0.303399806472 0.033783979364 0
0.002825 0.38578096404 0.0357307177479 1
0.002826 -0.334892996477 0.0356662867083 0
0.002827 -0.835594771823 0.0317772109375 1
0.002828 -0.0998141764955 0.0286487034487 0
0.002829 0.621742688081 0.0301038137499 1
0.00283 0.330003783485 0.0328958940539 0
0.002831 0.233606348445 0.0344549386227 1
0.002832 0.0575373358283 0.0351509202275 0
0.002833 -0.29396930684 0.0341903053993 1
0.002834 -0.070576021191 0.0328344878767 0
0.002835 0.157794519486 0.0329019756792 0
0.002836 0.123032969821 0.0335753764953 0
0.002837 0.226906510745 0.0344610012123 1
0.002838 0.24670341721 0.035728384225 0
0.002839 0.129199233803 0.0366818338228 1
0.00284 0.0616544720949 0.0370497837152 0
0.002841 0.520405986841 0.0386405922478 1
0.002842 0.391810782581 0.0412554050709 0
0.002843 -0.124915278127 0.0418328525672 1
0.002844 0.314239544332 0.042163749184 0
0.002845 -0.0221440700696 0.042814427365 1
0.002846 -0.150350013218 0.0420060498321 0
0.002847 -0.264417104147 0.0404439960448 1
0.002848 0.0447984199268 0.0395028830718 0
0.002849 0.0679995308123 0.0396087118796 1
0.00285 0.226730775773 0.0402836452035 1
0.002851 0.196357597479 0.0413563369605 1
0.002852 -0.0264819815574 0.0416293098492 0
0.002853 0.345233736241 0.0423668164068 1
0.002854 0.216411809187 0.0438603871769 0
0.002855 0.245227746991 0.045031408802 1
0.002856 -0.276395830825 0.0446517434466 0
0.002857 0.315011747052 0.0444930024465 0
0.002858 0.1843066783 0.0457780626285 0
0.002859 -0.368573841689 0.0449142519525 1
0.00286 -0.521808039529 0.0418444741988 0
0.002861 0.285371685764 0.0408419205166 1
0.002862 0.052085118591 0.0416429385069 1
0.002863 -0.476857792246 0.0400518241298 1
0.002864 0.448089310901 0.039710863407 0
0.002865 -0.19967208995 0.0402401157147 1
0.002866 0.020235211116 0.0394261192758 0
0.002867 0.125374508129 0.0396351872802 1
0.002868 0.0259454147459 0.0398608287383 0
0.002869 0.349608472988 0.0407873024964 1
0.00287 -0.649569881568 0.0395924255757 0
0.002871 0.116970923329 0.0376764692089 1
0.002872 -0.106117175184 0.0374744736145 0
0.002873 -0.143179719199 0.0364590154165 1
0.002874 0.228066003365 0.0364964970413 0
0.002875 0.0772624333871 0.0372241144835 1
0.002876 -0.319845217063 0.0362312513548 0
0.002877 0.0777295550149 0.0352460699421 1
0.002878 0.053008553928 0.0354347454941 0
0.002879 -0.284411958275 0.0344881011577 1
0.00288 0.250917969328 0.0341671897306 1
0.002881 0.0943465420789 0.0350344667675 1
0.002882 0.00730169675856 0.0351333653819 0
0.002883 0.492122352029 0.0364773805113 1
0.002884 -0.24120119483 0.037034727477 0
0.002885 0.234079867717 0.0367804579239 1
0.002886 0.50899036555 0.0388771963789 0
0.002887 0.0994728466844 0.040539245825 1
0.002888 -0.0996776682117 0.0402846864872 1
0.002889 0.118213853956 0.0400904138076 1
0.00289 0.156402863374 0.0406993391748 0
0.002891 0.12668874545 0.0413309918082 1
0.002892 0.394808903443 0.04270531714 0
0.002893 -0.146625357401 0.0432150818507 1
0.002894 0.333063533011 0.0435282823379 0
0.002895 -0.396324988396 0.0430575232836 1
0.002896 -0.152069132159 0.0410703966878 0
0.002897 0.0270676824313 0.040421678148 1
0.002898 0.304137287784 0.0412057491234 0
0.002899 -0.0114924760912 0.041864148135 1
0.0029 0.169681423744 0.0420973405747 1
0.002901 0.24487665017 0.0431319574377 1
0.002902 -0.695646288499 0.0414501004817 0
0.002903 -0.176919990459 0.0384578145511 1
0.002904 -0.272128175453 0.0368106253541 0
0.002905 0.130868170401 0.0361376701308 1
0.002906 -0.174948581426 0.0357732725461 1
0.002907 -0.119502373057 0.0346270584281 1
0.002908 0.169594166364 0.0345670467455 0
0.002909 0.134812707793 0.0353038632076 1
0.00291 0.003373424863 0.0355155021489 0
0.002911 0.208931875978 0.0359579384863 1
0.002912 -0.732943373916 0.034091640571 0
0.002913 0.463304950694 0.0330336661111 0
0.002914 0.352628203712 0.035382061368 0
0.002915 -0.208473739884 0.0356119018592 1
0.002916 0.338780745921 0.035796935912 0
0.002917 -0.675715928125 0.0345175234299 1
0.002918 0.137353591738 0.0326153042706 0
0.002919 -0.181731281968 0.0322720380471 1
0.00292 -0.22046641897 0.0308103176393 0
0.002921 0.168722263873 0.0304552870083 1
0.002922 -0.618866012566 0.0288547906102 0
0.002923 -0.395989694495 0.0254957800231 1
0.002924 0.0932316236898 0.0243879232164 0
0.002925 0.51291817889 0.0261334813098 1
0.002926 -0.141577394755 0.0271327420134 0
0.002927 0.0821297654009 0.0267766205204 1
0.002928 0.203097919477 0.027502167877 0
0.002929 -0.258851634725 0.0271553009123 1
0.00293 -0.289174982801 0.0252689289413 0
0.002931 0.0397924265797 0.0243296519973 1
0.002932 0.413212407985 0.0255959627132 0
0.002933 -0.183197847628 0.026155991208 1
0.002934 -0.0453557199052 0.0252763894102 0
0.002935 0.151084362737 0.0254491866407 1
0.002936 0.0819957611417 0.0260197350593 0
0.002937 -0.0711381254481 0.0258907636863 1
0.002938 0.651532009453 0.0275462475266 0
0.002939 -0.214046026112 0.0287438098472 1
0.00294 -0.114504166471 0.0275348344005 0
0.002941 -0.0546176512745 0.0268327218251 0
0.002942 0.210366029515 0.0271524204596 0
0.002943 0.332884203514 0.0286836771267 1
0.002944 -0.446896477065 0.028146958299 0
0.002945 -0.10326353086 0.0262476938203 1
0.002946 0.0673317046042 0.0259707615431 1
0.002947 0.118722176454 0.0263907684511 1
0.002948 0.779424479454 0.0290382440088 0
0.002949 0.0929403598852 0.0315883947763 1
0.00295 -0.381455841095 0.0304869811152 0
0.002951 0.0134074055225 0.0291433885227 0
0.002952 0.286687147379 0.0299006709819 0
0.002953 -0.158590588474 0.0301145547979 1
0.002954 0.196905093591 0.0300459236485 0
0.002955 0.0789166417335 0.0307215365793 1
0.002956 -0.584994034098 0.028944202115 0
0.002957 0.04653077504 0.0270765754329 1
0.002958 0.117457500547 0.0274205520195 1
0.002959 0.0473930958218 0.0277650746826 1
0.00296 0.591189508028 0.0295910515148 0
0.002961 0.108684309588 0.0315975403281 1
0.002962 -0.0487032983301 0.0315874746535 0
0.002963 0.304635247101 0.0321911421496 1
0.002964 -0.141138311692 0.0325015448505 0
0.002965 0.0498804008916 0.0320121738437 1
0.002966 0.125157371273 0.0323598405752 0
0.002967 -0.520030918958 0.0309205076616 1
0.002968 0.358418832413 0.0302207075253 0
0.002969 -0.0629002854254 0.0309569112637 1
0.00297 0.706231283692 0.0327777668053 0
0.002971 0.149072928864 0.0352510653567 1
0.002972 0.0959999721107 0.0357977780575 0
0.002973 0.182390077318 0.0364454075305 1
0.002974 -0.132918849013 0.036372063147 1
0.002975 0.444680846848 0.0371206083123 1
0.002976 0.0430859253154 0.0384156686077 0
0.002977 -0.326459909593 0.0372875941663 1
0.002978 0.530519046015 0.0376931060333 0
0.002979 -0.257921542729 0.0383107232752 1
0.00298 0.112875833018 0.0376165162812 0
0.002981 -0.192454441155 0.0371316843126 1
0.002982 0.195950956862 0.0369100599408 0
0.002983 0.560409198946 0.0390476074001 1
0.002984 0.0395126259605 0.0406818399519 0
0.002985 0.0397525419312 0.0406752679286 0
0.002986 0.47690090791 0.0420385295525 0
0.002987 -0.130625640557 0.0428596698291 1
0.002988 -0.239364878153 0.0414324986763 0
0.002989 -0.370032162641 0.0392645042981 1
0.00299 -0.116959743079 0.0374934319361 0
0.002991 0.545496487802 0.038600663175 1
0.002992 -0.281653103156 0.0391851801798 0
0.002993 0.436909057395 0.0394259669428 1
0.002994 -0.212238643251 0.0398826345456 0
0.002995 0.252378595768 0.0397585378035 0
0.002996 0.425546256093 0.0416326037255 0
0.002997 -0.438677211449 0.0413307146611 1
0.002998 0.108185347908 0.0400368202008 0
0.002999 0.0131856518027 0.0401661533692 1
0.003 0.0712847581974 0.0401791128905 0
0.003001 -0.180476492937 0.0395854890513 1
